id,source_locale,target_locale,source,target,entities,from,source_no_punct,target_no_punc,code_switch
a3c71e86,it,en,What year was Mount Rushmore built?,En quelle année a été construit le Mont Rushmore ?,['Q83497'],mintaka,What year was Mount Rushmore built,En quelle année a été construit le Mont Rushmore ,What year was mont Rushmore built
75116fc1,it,en,Which US city is nicknamed The Big Easy?,Quelle ville des États-Unis est surnommée The Big Easy ?,['Q30'],mintaka,Which US city is nicknamed The Big Easy,Quelle ville des ÉtatsUnis est surnommée The Big Easy ,Which États city is nicknamed The Big Easy
89d8fe65,it,en,Which major US city is not in a state or territory?,"Quelle ville majeure des États-Unis n’est ni dans un État, ni sur un territoire ?",['Q30'],mintaka,Which major US city is not in a state or territory,Quelle ville majeure des ÉtatsUnis nest ni dans un État ni sur un territoire ,Which major États city is not in a state or territory
daf5ee43,it,en,What is the population of New Orléans?,Combien d’habitants compte la Nouvelle-Orléans ?,['Q34404'],mintaka,What is the population of New Orléans,Combien dhabitants compte la NouvelleOrléans ,What is the population of La Nouvelle-La NouvelleOrléans
8db29866,it,en,"What country gave the US the Statue of Liberty to mark the centennial in 1876 of the United States' Declaration of Independence July 4, 1776?","Quel pays nous a donné la Statue de la Liberté en mille huit cent soixante-seize, pour marquer le centenaire de la Déclaration d’indépendance des États-Unis de mille sept cent soixante-seize ?","['Q127912', 'Q30', 'Q9202']",mintaka,What country gave the US the Statue of Liberty to mark the centennial in 1876 of the United States Declaration of Independence July 4 1776,Quel pays nous a donné la Statue de la Liberté en mille huit cent soixanteseize pour marquer le centenaire de la Déclaration dindépendance des ÉtatsUnis de mille sept cent soixanteseize ,What country gave the États the Statue de la Liberté to mark the centennial in 1876 of the Déclaration d'indépendance des États-Unis July 4 1776
8e3c806d,it,en,Which new Seven Wonders of the World is located in India?,Quel monument faisant partie des sept nouvelles merveilles du monde se trouve en Inde ?,['Q668'],mintaka,Which new Seven Wonders of the World is located in India,Quel monument faisant partie des sept nouvelles merveilles du monde se trouve en Inde ,Which new Sept Merveilles du monde of the Monde is located in Inde
fc1b766e,it,en,What is the population of Mexico City?,Combien d’habitants compte la ville de Mexico ?,['Q1489'],mintaka,What is the population of Mexico City,Combien dhabitants compte la ville de Mexico ,What is the population of Mexique
8ace2c03,it,en,In what country is the Great Sphinx of Giza located?,Dans quel pays se trouve le Grand Sphinx de Gizeh ?,['Q130958'],mintaka,In what country is the Great Sphinx of Giza located,Dans quel pays se trouve le Grand Sphinx de Gizeh ,In what country is the Grand Sphinx de Gizeh located
ca916b81,it,en,What is the largest populated city in the world?,Quelle est la ville la plus peuplée au monde ?,['Q515'],mintaka,What is the largest populated city in the world,Quelle est la ville la plus peuplée au monde ,What is the largest populated city in the world
6ca45b03,it,en,What is the highest city in the world?,Quelle est la ville la plus haute du monde ?,['Q515'],mintaka,What is the highest city in the world,Quelle est la ville la plus haute du monde ,What is the highest city in the world
05aecdca,it,en,In which state is Mount Rushmore monument located?,Dans quel État est situé le monument du mont Rushmore ?,['Q83497'],mintaka,In which state is Mount Rushmore monument located,Dans quel État est situé le monument du mont Rushmore ,In which state is mont Rushmore monument located
28bf501e,it,en,Who designed the Statue of Liberty?,Qui a conçu la Statue de la Liberté ?,['Q9202'],mintaka,Who designed the Statue of Liberty,Qui a conçu la Statue de la Liberté ,Who designed the Statue de la Liberté
bfbd5e8b,it,en,In what country is the Great Wall of China located?,Dans quel pays se trouve la Grande Muraille de Chine ?,['Q12501'],mintaka,In what country is the Great Wall of China located,Dans quel pays se trouve la Grande Muraille de Chine ,In what country is the Grande Muraille located
59bcc7a0,it,en,Which city is entirely built on long wooden poles?,Quel ville est entièrement construite sur de longs poteaux de bois ?,['Q515'],mintaka,Which city is entirely built on long wooden poles,Quel ville est entièrement construite sur de longs poteaux de bois ,Which city is entirely built on long wooden poles
7d7c2ac2,it,en,Which city hosted the 2008 Summer Olympics?,Quelle ville a accueilli les Jeux Olympiques d’été de 2008 ?,['Q8567'],mintaka,Which city hosted the 2008 Summer Olympics,Quelle ville a accueilli les Jeux Olympiques dété de 2008 ,Which city hosted the Jeux olympiques d'été de 2008
d66a9a64,it,en,Where is Mont Saint Michel located?,Où se trouve le Mont-Saint-Michel ?,['Q20883'],mintaka,Where is Mont Saint Michel located,Où se trouve le MontSaintMichel ,Where is MontSaintMichel located
6b2d6b91,it,en,What state is home to Mount Rushmore?,Dans quel État se trouve le Mont Rushmore ?,['Q83497'],mintaka,What state is home to Mount Rushmore,Dans quel État se trouve le Mont Rushmore ,What state is home to mont Rushmore
85d8ee5d,it,en,Who founded the city of Philadelphia?,Qui a fondé la ville de Philadelphie ?,['Q1345'],mintaka,Who founded the city of Philadelphia,Qui a fondé la ville de Philadelphie ,Who founded the city of Philadelphie
c0149df3,it,en,What is the most populous city in the world?,Quelle est la ville la plus peuplée du monde ?,['Q515'],mintaka,What is the most populous city in the world,Quelle est la ville la plus peuplée du monde ,What is the most populous city in the world
2065ef28,it,en,Which European capital city is known as the Eternal City?,Quelle capitale européenne est connue comme étant la Ville éternelle ?,['Q46'],mintaka,Which European capital city is known as the Eternal City,Quelle capitale européenne est connue comme étant la Ville éternelle ,Which Ligue européenne capital city is known as the The Eternal City
61e80610,it,en,What World Fair was the Eiffel Tower built for?,Pour quelle exposition internationale la Tour Eiffel a-t-elle été construite ?,"['Q243', 'Q172754']",mintaka,What World Fair was the Eiffel Tower built for,Pour quelle exposition internationale la Tour Eiffel atelle été construite ,What Exposition internationale was the tour Eiffel built for
0db78efa,it,en,The Eiffel Tower can be found in which European capital city?,Dans quelle capitale européenne se trouve la Tour Eiffel ?,"['Q243', 'Q46']",mintaka,The Eiffel Tower can be found in which European capital city,Dans quelle capitale européenne se trouve la Tour Eiffel ,The tour Eiffel can be found in which Ligue européenne capital city
7ed490cc,it,en,What is the state capital of Florida?,Quelle est la capitale de l’État de Floride ?,['Q812'],mintaka,What is the state capital of Florida,Quelle est la capitale de lÉtat de Floride ,What is the state capital of Floride
05128a46,it,en,Which capital city is located on the southern shores of the Firth of Forth in the United Kingdom?,Quelle capitale est située sur la rive sud du firth of forth au royaume-un ?,['Q145'],mintaka,Which capital city is located on the southern shores of the Firth of Forth in the United Kingdom,Quelle capitale est située sur la rive sud du firth of forth au royaumeun ,Which capital city is located on the southern shores of the fir in the RoyaumeUni
0fc9b1e5,it,en,Was the capital of Barbados named because the first European settlers found an old existing bridge already in place there?,La capitale de la Barbade a-t-elle été nommée ainsi parce que les premiers colons européens y ont trouvé un vieux pont déjà existant ?,"['Q46', 'Q244']",mintaka,Was the capital of Barbados named because the first European settlers found an old existing bridge already in place there,La capitale de la Barbade atelle été nommée ainsi parce que les premiers colons européens y ont trouvé un vieux pont déjà existant ,Was the capital of La Barbade named because the first Ligue européenne settlers found an old existing bridge already in place there
fb544ce5,it,en,Which country gifted the Statue of Liberty to the USA?,Quel pays a offert la Statue de la Liberté aux États-Unis ?,"['Q9202', 'Q30']",mintaka,Which country gifted the Statue of Liberty to the USA,Quel pays a offert la Statue de la Liberté aux ÉtatsUnis ,Which country gifted the Statue de la Liberté to the ÉtatsUnis
903c35f6,it,en,"What is the population of Mexico City, Mexico?",Combien d’habitants compte la ville de Mexico au Mexique ?,['Q1489'],mintaka,What is the population of Mexico City Mexico,Combien dhabitants compte la ville de Mexico au Mexique ,What is the population of Mexique Mexique
64086df8,it,en,How many rooms does the White House have?,Combien de pièces compte la Maison Blanche ?,['Q35525'],mintaka,How many rooms does the White House have,Combien de pièces compte la Maison Blanche ,How many rooms does the Maison-Blanche have
f7d474e4,it,en,What is the size of Mexico City?,Quelle est la taille de la ville de Mexico ?,['Q1489'],mintaka,What is the size of Mexico City,Quelle est la taille de la ville de Mexico ,What is the size of Mexique
4e223976,it,en,Who created the Statue of Liberty?,Qui a créé la Statue de la Liberté ?,['Q9202'],mintaka,Who created the Statue of Liberty,Qui a créé la Statue de la Liberté ,Who created the Statue de la Liberté
aacb6d4b,it,en,What is the most populated city in Georgia?,Quelle est la deuxième ville la plus peuplée en Géorgie ?,['Q1428'],mintaka,What is the most populated city in Georgia,Quelle est la deuxième ville la plus peuplée en Géorgie ,What is the most populated city in Georgia
d12f65df,it,en,What is the height in meters of the Victoria Memorial in London?,Quelle est la hauteur en mètres du victoria memorial à Londres ?,['Q84'],mintaka,What is the height in meters of the Victoria Memorial in London,Quelle est la hauteur en mètres du victoria memorial à Londres ,What is the height in meters of the Reine Victoria Memorial in Londres
b4b9fb26,it,en,Which is the only city to have hosted the Summer Olympic Games three times?,Quelle est la seule ville à avoir accueilli les Jeux olympiques d’été à trois reprises ?,['Q159821'],mintaka,Which is the only city to have hosted the Summer Olympic Games three times,Quelle est la seule ville à avoir accueilli les Jeux olympiques dété à trois reprises ,Which is the only city to have hosted the Jeux olympiques three times
17148131,it,en,In which city is the Brandenburg Gate located?,Dans quelle ville se trouve la Porte de Brandebourg ?,['Q555977'],mintaka,In which city is the Brandenburg Gate located,Dans quelle ville se trouve la Porte de Brandebourg ,In which city is the Porte de Brandebourg located
697d28d3,it,en,What is the most populous city in Spain?,Quelle est la ville la plus peuplée d’Espagne ?,['Q29'],mintaka,What is the most populous city in Spain,Quelle est la ville la plus peuplée dEspagne ,What is the most populous city in Espagne
27f2db57,it,en,"Which capital city is sacred for Jews, Christians and Muslims?","Quelle capitale est sacrée pour les juifs, les chrétiens et les musulmans ?",['Q7325'],mintaka,Which capital city is sacred for Jews Christians and Muslims,Quelle capitale est sacrée pour les juifs les chrétiens et les musulmans ,Which capital city is sacred for Juifs Chrétien and Musulman
749f71ae,it,en,Which city uses zero stop signs for cars?,Quelle ville n’utilise aucun panneau stop pour les voitures ?,"['Q515', 'Q250429']",mintaka,Which city uses zero stop signs for cars,Quelle ville nutilise aucun panneau stop pour les voitures ,Which city uses zero stop signs for cars
62568cbc,it,en,Which city contains the University of Pennsylvania?,Dans quelle ville se trouve l’Université de Pennsylvanie ?,['Q49117'],mintaka,Which city contains the University of Pennsylvania,Dans quelle ville se trouve lUniversité de Pennsylvanie ,Which city contains the Université de Pennsylvanie
68a92f48,it,en,What is the ninth largest city by population in the United States?,Quelle est la neuvième ville la plus peuplée des États-Unis ?,['Q30'],mintaka,What is the ninth largest city by population in the United States,Quelle est la neuvième ville la plus peuplée des ÉtatsUnis ,What is the ninth largest city by population in the ÉtatsUnis
c0b277f9,it,en,What city is nicknamed The Big Easy?,Quelle ville est surnommée The Big Easy ?,['Q515'],mintaka,What city is nicknamed The Big Easy,Quelle ville est surnommée The Big Easy ,What city is nicknamed The Big Easy
e4b5f505,it,en,What is the largest city in Brazil?,Quelle est la plus grande ville du Brésil ?,['Q155'],mintaka,What is the largest city in Brazil,Quelle est la plus grande ville du Brésil ,What is the largest city in Brésil
1d1edbde,it,en,Which major city in Oregon sits on both the Columbia and Willamette Rivers?,"Quelle grande ville de l’Oregon se trouve aussi bien sur le fleuve Columbia, que sur la rivière Willamette ?",['Q131071'],mintaka,Which major city in Oregon sits on both the Columbia and Willamette Rivers,Quelle grande ville de lOregon se trouve aussi bien sur le fleuve Columbia que sur la rivière Willamette ,Which major city in Oregon sits on both the Columbia and Willamette
c8e45231,it,en,Who gave the Statue of Liberty to the US?,Qui a offert la Statue de la Liberté aux États-Unis ?,"['Q30', 'Q9202']",mintaka,Who gave the Statue of Liberty to the US,Qui a offert la Statue de la Liberté aux ÉtatsUnis ,Who gave the Statue de la Liberté to the États
c287fcbf,it,en,"What is the population of Moscow, Russia?","Combien d’habitants compte Moscou, en Russie ?",['Q649'],mintaka,What is the population of Moscow Russia,Combien dhabitants compte Moscou en Russie ,What is the population of Moscou Russie
fb538419,it,en,What city is the capital of California?,Quelle ville est la capitale de la Californie ?,['Q99'],mintaka,What city is the capital of California,Quelle ville est la capitale de la Californie ,What city is the capital of California
3f3d15b6,it,en,The Atomium is a famous landmark in which European city?,De quelle ville européenne l’Atomium est-il un monument célèbre ?,['Q46'],mintaka,The Atomium is a famous landmark in which European city,De quelle ville européenne lAtomium estil un monument célèbre ,The Atomium is a famous landmark in which Ligue européenne city
7bb119ff,it,en,What is the sickest city in the world?,Quelle est la ville la plus malade du monde ?,['Q515'],mintaka,What is the sickest city in the world,Quelle est la ville la plus malade du monde ,What is the sickest city in the world
5a09e296,it,en,What country gave the Statue of Liberty to the USA?,Quel pays a donné la Statue de la Liberté aux États-Unis ?,"['Q30', 'Q9202']",mintaka,What country gave the Statue of Liberty to the USA,Quel pays a donné la Statue de la Liberté aux ÉtatsUnis ,What country gave the Statue de la Liberté to the ÉtatsUnis
3ebd7533,it,en,Where is Mount Rushmore located?,Où se trouve le mont Rushmore ?,['Q83497'],mintaka,Where is Mount Rushmore located,Où se trouve le mont Rushmore ,Where is mont Rushmore located
0d727eb7,it,en,What is the total area of the Forbidden City Palace complex in china?,Quelle est la superficie totale du complexe du Palais de la Cité interdite en Chine ?,"['Q80290', 'Q148']",mintaka,What is the total area of the Forbidden City Palace complex in china,Quelle est la superficie totale du complexe du Palais de la Cité interdite en Chine ,What is the total area of the Cité interdite complex in china
dfdb2512,it,en,When did construction of the Eiffel Tower start?,Quand a commencé la construction de la Tour Eiffel ?,['Q243'],mintaka,When did construction of the Eiffel Tower start,Quand a commencé la construction de la Tour Eiffel ,When did construction of the tour Eiffel start
bc464e44,it,en,What city has the nickname the Hub of the Universe?,Quelle ville est surnommée le Centre de l’univers ?,['Q515'],mintaka,What city has the nickname the Hub of the Universe,Quelle ville est surnommée le Centre de lunivers ,What city has the nickname the Centre de lunivers
e3648883,it,en,Which city has the most songs written about it?,Quelle ville a inspiré le plus grand nombre de chansons ?,"['Q515', 'Q7366']",mintaka,Which city has the most songs written about it,Quelle ville a inspiré le plus grand nombre de chansons ,Which city has the most songs written about it
b5941c63,it,en,What's the largest city in the world by population?,Quelle est la ville la plus peuplée du monde ?,['Q515'],mintaka,Whats the largest city in the world by population,Quelle est la ville la plus peuplée du monde ,Whats the largest city in the world by population
ed381a3d,it,en,How many miles in length is the Great Wall of China?,Combien de miles de long fait la grande muraille de Chine ?,['Q12501'],mintaka,How many miles in length is the Great Wall of China,Combien de miles de long fait la grande muraille de Chine ,How many miles in length is the Grande Muraille
14e1275e,it,en,What US city is home to the Liberty Bell?,Dans quelle ville des États-Unis se trouve la Cloche de la Liberté ?,['Q30'],mintaka,What US city is home to the Liberty Bell,Dans quelle ville des ÉtatsUnis se trouve la Cloche de la Liberté ,What États city is home to the Liberty Bell
994837ff,it,en,In what year was the Statue of Liberty completed?,En quelle année la Statue de la Liberté a-t-elle été achevée ?,['Q9202'],mintaka,In what year was the Statue of Liberty completed,En quelle année la Statue de la Liberté atelle été achevée ,In what year was the Statue de la Liberté completed
0d53ec96,it,en,Where is the Opera House located?,Où est situé l’Opéra de Sidney ?,['Q153562'],mintaka,Where is the Opera House located,Où est situé lOpéra de Sidney ,Where is the Opéra located
b130d883,it,en,When was the Sydney Opera House built?,Quand a été construit l’Opéra de Sidney ?,['Q45178'],mintaka,When was the Sydney Opera House built,Quand a été construit lOpéra de Sidney ,When was the Opéra de Sydney built
470f392d,it,en,What city is nicknamed the Lilac City?,Quelle ville est surnommée la Ville des lilas ?,['Q515'],mintaka,What city is nicknamed the Lilac City,Quelle ville est surnommée la Ville des lilas ,What city is nicknamed the Ville des lilas
38243543,it,en,How many feet tall is the Statue of Liberty?,Combien de pieds la Statue de la Liberté mesure-t-elle ?,['Q9202'],mintaka,How many feet tall is the Statue of Liberty,Combien de pieds la Statue de la Liberté mesuretelle ,How many feet tall is the Statue de la Liberté
86872117,it,en,What city has the largest population in the United States?,Quelle ville est la plus peuplée des États-Unis ?,['Q30'],mintaka,What city has the largest population in the United States,Quelle ville est la plus peuplée des ÉtatsUnis ,What city has the largest population in the ÉtatsUnis
1dd04c3c,it,en,What is the largest city in Florida?,Quelle est la plus grande ville de Floride ?,['Q812'],mintaka,What is the largest city in Florida,Quelle est la plus grande ville de Floride ,What is the largest city in Floride
9d3e0f84,it,en,When was construction on Mount Rushmore complete?,Quand s’est achevée la construction du mont Rushmore ?,['Q83497'],mintaka,When was construction on Mount Rushmore complete,Quand sest achevée la construction du mont Rushmore ,When was construction on mont Rushmore complete
150183d6,it,en,What city has the largest population?,Quelle ville est la plus peuplée ?,['Q515'],mintaka,What city has the largest population,Quelle ville est la plus peuplée ,What city has the largest population
187e1148,it,en,Where is the Temple of the Tooth found?,Où se trouve le Temple de la Dent ?,['Q289175'],mintaka,Where is the Temple of the Tooth found,Où se trouve le Temple de la Dent ,Where is the Temple de la Dent found
b29e1c05,it,en,When was the Statue of Liberty built?,Quand a été construite la Statue de la Liberté ?,['Q9202'],mintaka,When was the Statue of Liberty built,Quand a été construite la Statue de la Liberté ,When was the Statue de la Liberté built
da200240,it,en,Which city is known as the City of Lights?,Quelle ville est connue sous le nom de Ville des lumières ?,['Q515'],mintaka,Which city is known as the City of Lights,Quelle ville est connue sous le nom de Ville des lumières ,Which city is known as the Ville des lumières
375e7ca5,it,en,What is a prehistoric monument located in the UK and is made up of rocks and stones?,Quel monument préhistorique se trouve au Royaume-Uni et est fait de rochers et de pierres ?,['Q145'],mintaka,What is a prehistoric monument located in the UK and is made up of rocks and stones,Quel monument préhistorique se trouve au RoyaumeUni et est fait de rochers et de pierres ,What is a prehistoric monument located in the Royaume and is made up of rocks and stones
09371e80,it,en,Which national monument is located on the California coast and was designated by President Obama in April of 2012?,Quel monument national est situé sur la côte californienne et a été inauguré par le président Obama en avril deux mille-douze ?,['Q99'],mintaka,Which national monument is located on the California coast and was designated by President Obama in April of 2012,Quel monument national est situé sur la côte californienne et a été inauguré par le président Obama en avril deux milledouze ,Which national monument is located on the California coast and was designated by President Obama in April of 2012
29d493ca,it,en,What city is nicknamed city of Brotherly Love?,Quelle ville est surnommée la Ville de l’amour fraternel ?,['Q515'],mintaka,What city is nicknamed city of Brotherly Love,Quelle ville est surnommée la Ville de lamour fraternel ,What city is nicknamed city of Brotherly Amour Amour
6a4f308b,it,en,"What is the population of Medford MA, USA?","Combien d’habitants compte Medford dans le Massachusetts, aux États-Unis ?",['Q30'],mintaka,What is the population of Medford MA USA,Combien dhabitants compte Medford dans le Massachusetts aux ÉtatsUnis ,What is the population of Medford MA ÉtatsUnis
5fecb15c,it,en,What city in the USA has the coldest temperature?,Quelle ville des États-Unis connaît les températures les plus froides ?,['Q30'],mintaka,What city in the USA has the coldest temperature,Quelle ville des ÉtatsUnis connaît les températures les plus froides ,What city in the ÉtatsUnis has the coldest temperature
475661d9,it,en,What is the size of London?,Quelle est la superficie de la ville de Londres ?,['Q84'],mintaka,What is the size of London,Quelle est la superficie de la ville de Londres ,What is the size of Londres
2c55c5d7,it,en,What city is nicknamed City of Hate?,Quelle ville est surnommée la Ville de la haine ?,['Q515'],mintaka,What city is nicknamed City of Hate,Quelle ville est surnommée la Ville de la haine ,What city is nicknamed Ville de la haine
3d1c08be,it,en,What is the biggest city in Scotland?,Quelle est la plus grande ville écossaise ?,['Q22'],mintaka,What is the biggest city in Scotland,Quelle est la plus grande ville écossaise ,What is the biggest city in Écosse
4146cd82,it,en,What is the population of Manila?,Combien d’habitants compte Manille ?,['Q1461'],mintaka,What is the population of Manila,Combien dhabitants compte Manille ,What is the population of Manille
10ed1a8c,it,en,What city never sleeps?,Quelle ville ne dort jamais ?,['Q515'],mintaka,What city never sleeps,Quelle ville ne dort jamais ,What city never sleeps
b360bfe1,it,en,What city is home of Arbor Day?,Dans quelle ville est née la Journée nationale de l’arbre ?,['Q578836'],mintaka,What city is home of Arbor Day,Dans quelle ville est née la Journée nationale de larbre ,What city is home of Journée nationale de larbre
dcc14094,it,en,What is the nickname of Philadelphia?,Quel est le surnom de la Philadelphie ?,['Q1345'],mintaka,What is the nickname of Philadelphia,Quel est le surnom de la Philadelphie ,What is the nickname of Philadelphie
0ba5b2cd,it,en,What is the smallest city in the United States?,Quelle est la plus petite ville des États-Unis ?,['Q30'],mintaka,What is the smallest city in the United States,Quelle est la plus petite ville des ÉtatsUnis ,What is the smallest city in the ÉtatsUnis
b4729c46,it,en,How many years old is Detroit?,Quel âge a la ville de Détroit ?,['Q12439'],mintaka,How many years old is Detroit,Quel âge a la ville de Détroit ,How many years old is Détroit
9f802b48,it,en,Yosemite National Park is located in which state in the US?,Dans quel État des États-Unis se trouve le Parc national de Yosemite ?,"['Q30', 'Q180402']",mintaka,Yosemite National Park is located in which state in the US,Dans quel État des ÉtatsUnis se trouve le Parc national de Yosemite ,parc national de Yosemite is located in which state in the États
56487c53,it,en,"This is the largest city in British Columbia Canada, and also the name of Portland or suburb?","Quelle est la plus grande ville de Colombie-Britannique au Canada, mais aussi le nom de Portland ou de sa banlieue ?",['Q1973'],mintaka,This is the largest city in British Columbia Canada and also the name of Portland or suburb,Quelle est la plus grande ville de ColombieBritannique au Canada mais aussi le nom de Portland ou de sa banlieue ,This is the largest city in ColombieBritannique Canada and also the name of Portland or suburb
051d0eee,it,en,What is the largest city in Virginia?,Quelle est la plus grande ville de Virginie ?,['Q1370'],mintaka,What is the largest city in Virginia,Quelle est la plus grande ville de Virginie ,What is the largest city in Virginie
32911ec8,it,en,What year did the Statue of Liberty arrive in America?,En quelle année est arrivée la Statue de la Liberté en Amérique ?,['Q9202'],mintaka,What year did the Statue of Liberty arrive in America,En quelle année est arrivée la Statue de la Liberté en Amérique ,What year did the Statue de la Liberté arrive in États
56b1e4c8,it,en,What is the nickname for New Orléans?,Quel est le surnom de La Nouvelle-Orléans ?,['Q34404'],mintaka,What is the nickname for New Orléans,Quel est le surnom de La NouvelleOrléans ,What is the nickname for La Nouvelle-La NouvelleOrléans
9c836464,it,en,Who designed the Golden Gate bridge?,Qui a conçu le Pont du Golden Gate ?,['Q44440'],mintaka,Who designed the Golden Gate bridge,Qui a conçu le Pont du Golden Gate ,Who designed the Pont du Golden Gate bridge
5c479dff,it,en,Which city is nicknamed Sin City?,Quelle ville est surnommée la Ville du pêché ?,['Q515'],mintaka,Which city is nicknamed Sin City,Quelle ville est surnommée la Ville du pêché ,Which city is nicknamed Sin City
8fe24145,it,en,Who gave the US the Statue of Liberty?,Qui a offert la Statue de la Liberté aux États-Unis ?,"['Q9202', 'Q30']",mintaka,Who gave the US the Statue of Liberty,Qui a offert la Statue de la Liberté aux ÉtatsUnis ,Who gave the États the Statue de la Liberté
0120f1f9,it,en,Cayenne the capital city of French Guiana was used for which strict purpose for 84 years?,"À quelle fin stricte Cayenne, la capitale de la Guyane française, a-t-elle été utilisée pendant quatre-vingt-quatre ans ?",['Q3769'],mintaka,Cayenne the capital city of French Guiana was used for which strict purpose for 84 years,À quelle fin stricte Cayenne la capitale de la Guyane française atelle été utilisée pendant quatrevingtquatre ans ,Cayenne the capital city of Guyane was used for which strict purpose for 84 years
8bb153f5,it,en,How tall is Christ The Redeemer statue?,Quelle taille fait la statue du Christ Rédempteur ?,['Q79961'],mintaka,How tall is Christ The Redeemer statue,Quelle taille fait la statue du Christ Rédempteur ,How tall is Christ The Redeemer statue
5c298f68,it,en,What is a very famous temple in Greece in honor of the Greek Goddess of wisdom?,Quel très célèbre temple de Grèce est dédié à la déesse grecque de la sagesse ?,['Q41'],mintaka,What is a very famous temple in Greece in honor of the Greek Goddess of wisdom,Quel très célèbre temple de Grèce est dédié à la déesse grecque de la sagesse ,What is a very famous temple in Grèce in honor of the Grec Goddess of wisdom
dbed3f98,it,en,What monuments are ancient statues on an island belonging to Chile?,Quels monuments sont des statues anciennes sur une île appartenant au Chili ?,['Q298'],mintaka,What monuments are ancient statues on an island belonging to Chile,Quels monuments sont des statues anciennes sur une île appartenant au Chili ,What monuments are Quelle civilisation antique statues on an island belonging to Chili
72008f2b,it,en,What city is known as Sin City?,Quelle ville est connue comme la Ville du Péché ?,['Q515'],mintaka,What city is known as Sin City,Quelle ville est connue comme la Ville du Péché ,What city is known as Sin City
936b9eaa,it,en,Which German city held trials for World War II war crimes?,Quelle ville allemande a accueilli les procès pour les crimes de guerre de la Seconde Guerre mondiale ?,['Q362'],mintaka,Which German city held trials for World War II war crimes,Quelle ville allemande a accueilli les procès pour les crimes de guerre de la Seconde Guerre mondiale ,Which German city held trials for Seconde Guerre mondiale war crimes
ef24a26d,it,en,Who designed Washington DC's Vietnam Veteran's Memorial?,Qui a conçu le Mémorial des anciens combattants du Viêt Nam de Washington D. C. ?,['Q61'],mintaka,Who designed Washington DCs Vietnam Veterans Memorial,Qui a conçu le Mémorial des anciens combattants du Viêt Nam de Washington D C ,Who designed Washington DCs Washington D C
4d054e62,it,en,What city has hosted the Olympics the most?,Quelle ville a accueilli le plus d’éditions des Jeux olympiques ?,['Q5389'],mintaka,What city has hosted the Olympics the most,Quelle ville a accueilli le plus déditions des Jeux olympiques ,What city has hosted the Jeux olympiques the most
9a3dc72c,it,en,What is the largest city in Thailand?,Quelle est la plus grande ville de Thaïlande ?,['Q869'],mintaka,What is the largest city in Thailand,Quelle est la plus grande ville de Thaïlande ,What is the largest city in Thaïlande
8e927a57,it,en,What is the largest city in the United States?,Quelle est la plus grande ville des États-Unis ?,['Q30'],mintaka,What is the largest city in the United States,Quelle est la plus grande ville des ÉtatsUnis ,What is the largest city in the ÉtatsUnis
306c5415,it,en,What were the popular uprisings in the Middle East in 2011 known as?,Comment appelait-on les soulèvements populaires au Moyen-Orient en 2011 ?,['Q7204'],mintaka,What were the popular uprisings in the Middle East in 2011 known as,Comment appelaiton les soulèvements populaires au MoyenOrient en 2011 ,What were the popular uprisings in the MoyenOrient in 2011 known as
c4155c88,it,en,In what year did the Economist Intelligence Unit rate Chile a full democracy?,En quelle année l’Economist Intelligence Unit a-t-elle évalué le Chili comme étant complètement démocratique ?,['Q298'],mintaka,In what year did the Economist Intelligence Unit rate Chile a full democracy,En quelle année lEconomist Intelligence Unit atelle évalué le Chili comme étant complètement démocratique ,In what year did the The Economist Intelligence Unit rate Chili a full democracy
0ac0ec15,it,en,What party does the Prime Minister Shinzo Abe represent?,Quel parti est représenté par le Premier ministre Shinzo Abe ?,['Q132345'],mintaka,What party does the Prime Minister Shinzo Abe represent,Quel parti est représenté par le Premier ministre Shinzo Abe ,What party does the Prime Minister Shinzo Abe represent
16ad69f1,it,en,Who won the last election for prime minister in Iraq?,Qui a remporté les dernières élections législatives en Irak ?,['Q796'],mintaka,Who won the last election for prime minister in Iraq,Qui a remporté les dernières élections législatives en Irak ,Who won the last election for prime minister in Irak
a9421190,it,en,Who is the president of Mongolia?,Qui est le Président de la Mongolie ?,['Q711'],mintaka,Who is the president of Mongolia,Qui est le Président de la Mongolie ,Who is the president of Mongolie
725ac2e5,it,en,Who is the current president of the United States?,Qui est l’actuel Président des États-Unis ?,['Q30'],mintaka,Who is the current president of the United States,Qui est lactuel Président des ÉtatsUnis ,Who is the current president of the ÉtatsUnis
580311af,it,en,What type of government does Chile have in 2020?,Quel type de gouvernement le Chili avait-il en deux mille vingt ?,['Q298'],mintaka,What type of government does Chile have in 2020,Quel type de gouvernement le Chili avaitil en deux mille vingt ,What type of Gouvernement does Chili have in 2020
08de1c70,it,en,What form of government does South Korea have?,Quelle forme de gouvernement la Corée du Sud a-t-elle ?,['Q884'],mintaka,What form of government does South Korea have,Quelle forme de gouvernement la Corée du Sud atelle ,What form of Gouvernement does Corée du Sud have
1f74c64e,it,en,"Who became the president of the US on April 4, 1841?",Qui est devenu Président des États-Unis le 4 avril 1841 ?,['Q30'],mintaka,Who became the president of the US on April 4 1841,Qui est devenu Président des ÉtatsUnis le 4 avril 1841 ,Who became the president of the États on April 4 1841
08145963,it,en,Who is the president of Bolivia?,Qui est le Président de la Bolivie ?,['Q750'],mintaka,Who is the president of Bolivia,Qui est le Président de la Bolivie ,Who is the president of Bolivie
